Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
02198263279373;Courbe de charge;21/12/2022;20/08/2023;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2023-06-25T13:30:00+02:00;156
2023-06-25T14:00:00+02:00;116
2023-06-25T14:30:00+02:00;204
2023-06-25T15:00:00+02:00;1668
2023-06-25T15:30:00+02:00;682
2023-06-25T16:00:00+02:00;954
2023-06-25T16:30:00+02:00;682
2023-06-25T17:00:00+02:00;322
2023-06-25T17:30:00+02:00;300
2023-06-25T18:00:00+02:00;288
2023-06-25T18:30:00+02:00;278
2023-06-25T19:00:00+02:00;250
2023-06-25T19:30:00+02:00;294
2023-06-25T20:00:00+02:00;294
2023-06-25T20:30:00+02:00;128
2023-06-25T21:00:00+02:00;1522
2023-06-25T21:30:00+02:00;412
2023-06-25T22:00:00+02:00;346
2023-06-25T22:30:00+02:00;290
2023-06-25T23:00:00+02:00;122
2023-06-25T23:30:00+02:00;262
2023-06-26T00:00:00+02:00;92
2023-06-26T00:30:00+02:00;80
2023-06-26T01:00:00+02:00;92
2023-06-26T01:30:00+02:00;244
2023-06-26T02:00:00+02:00;94
2023-06-26T02:30:00+02:00;76
2023-06-26T03:00:00+02:00;92
2023-06-26T03:30:00+02:00;76
2023-06-26T04:00:00+02:00;182
2023-06-26T04:30:00+02:00;318
2023-06-26T05:00:00+02:00;66
2023-06-26T05:30:00+02:00;68
2023-06-26T06:00:00+02:00;70
2023-06-26T06:30:00+02:00;70
2023-06-26T07:00:00+02:00;58
2023-06-26T07:30:00+02:00;70
2023-06-26T08:00:00+02:00;348
2023-06-26T08:30:00+02:00;112
2023-06-26T09:00:00+02:00;132
2023-06-26T09:30:00+02:00;138
2023-06-26T10:00:00+02:00;162
2023-06-26T10:30:00+02:00;134
2023-06-26T11:00:00+02:00;144
2023-06-26T11:30:00+02:00;170
2023-06-26T12:00:00+02:00;132
2023-06-26T12:30:00+02:00;348
2023-06-26T13:00:00+02:00;408
2023-06-26T13:30:00+02:00;148
2023-06-26T14:00:00+02:00;112
2023-06-26T14:30:00+02:00;116
2023-06-26T15:00:00+02:00;140
2023-06-26T15:30:00+02:00;138
2023-06-26T16:00:00+02:00;130
2023-06-26T16:30:00+02:00;122
2023-06-26T17:00:00+02:00;120
2023-06-26T17:30:00+02:00;122
2023-06-26T18:00:00+02:00;164
2023-06-26T18:30:00+02:00;138
2023-06-26T19:00:00+02:00;1044
2023-06-26T19:30:00+02:00;1210
2023-06-26T20:00:00+02:00;934
2023-06-26T20:30:00+02:00;418
2023-06-26T21:00:00+02:00;2166
2023-06-26T21:30:00+02:00;862
2023-06-26T22:00:00+02:00;730
2023-06-26T22:30:00+02:00;324
2023-06-26T23:00:00+02:00;462
2023-06-26T23:30:00+02:00;408
2023-06-27T00:00:00+02:00;402
2023-06-27T00:30:00+02:00;250
2023-06-27T01:00:00+02:00;88
2023-06-27T01:30:00+02:00;248
2023-06-27T02:00:00+02:00;86
2023-06-27T02:30:00+02:00;86
2023-06-27T03:00:00+02:00;246
2023-06-27T03:30:00+02:00;260
2023-06-27T04:00:00+02:00;66
2023-06-27T04:30:00+02:00;72
2023-06-27T05:00:00+02:00;64
2023-06-27T05:30:00+02:00;72
2023-06-27T06:00:00+02:00;60
2023-06-27T06:30:00+02:00;76
2023-06-27T07:00:00+02:00;66
2023-06-27T07:30:00+02:00;68
2023-06-27T08:00:00+02:00;374
2023-06-27T08:30:00+02:00;110
2023-06-27T09:00:00+02:00;72
2023-06-27T09:30:00+02:00;148
2023-06-27T10:00:00+02:00;156
2023-06-27T10:30:00+02:00;156
2023-06-27T11:00:00+02:00;146
2023-06-27T11:30:00+02:00;140
2023-06-27T12:00:00+02:00;146
2023-06-27T12:30:00+02:00;150
2023-06-27T13:00:00+02:00;186
2023-06-27T13:30:00+02:00;166
2023-06-27T14:00:00+02:00;114
2023-06-27T14:30:00+02:00;114
2023-06-27T15:00:00+02:00;128
2023-06-27T15:30:00+02:00;138
2023-06-27T16:00:00+02:00;148
2023-06-27T16:30:00+02:00;150
2023-06-27T17:00:00+02:00;140
2023-06-27T17:30:00+02:00;126
2023-06-27T18:00:00+02:00;130
2023-06-27T18:30:00+02:00;136
2023-06-27T19:00:00+02:00;156
2023-06-27T19:30:00+02:00;96
2023-06-27T20:00:00+02:00;804
2023-06-27T20:30:00+02:00;114
2023-06-27T21:00:00+02:00;1642
2023-06-27T21:30:00+02:00;496
2023-06-27T22:00:00+02:00;476
2023-06-27T22:30:00+02:00;300
2023-06-27T23:00:00+02:00;512
2023-06-27T23:30:00+02:00;980
2023-06-28T00:00:00+02:00;580
2023-06-28T00:30:00+02:00;118
2023-06-28T01:00:00+02:00;902
2023-06-28T01:30:00+02:00;92
2023-06-28T02:00:00+02:00;96
2023-06-28T02:30:00+02:00;76
2023-06-28T03:00:00+02:00;96
2023-06-28T03:30:00+02:00;82
2023-06-28T04:00:00+02:00;242
2023-06-28T04:30:00+02:00;70
2023-06-28T05:00:00+02:00;66
2023-06-28T05:30:00+02:00;74
2023-06-28T06:00:00+02:00;64
2023-06-28T06:30:00+02:00;72
2023-06-28T07:00:00+02:00;62
2023-06-28T07:30:00+02:00;74
2023-06-28T08:00:00+02:00;390
2023-06-28T08:30:00+02:00;116
2023-06-28T09:00:00+02:00;154
2023-06-28T09:30:00+02:00;74
2023-06-28T10:00:00+02:00;148
2023-06-28T10:30:00+02:00;126
2023-06-28T11:00:00+02:00;114
2023-06-28T11:30:00+02:00;104
2023-06-28T12:00:00+02:00;102
2023-06-28T12:30:00+02:00;142
2023-06-28T13:00:00+02:00;216
2023-06-28T13:30:00+02:00;116
2023-06-28T14:00:00+02:00;110
2023-06-28T14:30:00+02:00;126
2023-06-28T15:00:00+02:00;136
2023-06-28T15:30:00+02:00;176
2023-06-28T16:00:00+02:00;152
2023-06-28T16:30:00+02:00;166
2023-06-28T17:00:00+02:00;128
2023-06-28T17:30:00+02:00;144
2023-06-28T18:00:00+02:00;128
2023-06-28T18:30:00+02:00;132
2023-06-28T19:00:00+02:00;132
2023-06-28T19:30:00+02:00;288
2023-06-28T20:00:00+02:00;938
2023-06-28T20:30:00+02:00;130
2023-06-28T21:00:00+02:00;2226
2023-06-28T21:30:00+02:00;852
2023-06-28T22:00:00+02:00;782
2023-06-28T22:30:00+02:00;314
2023-06-28T23:00:00+02:00;462
2023-06-28T23:30:00+02:00;308
2023-06-29T00:00:00+02:00;276
2023-06-29T00:30:00+02:00;288
2023-06-29T01:00:00+02:00;90
2023-06-29T01:30:00+02:00;256
2023-06-29T02:00:00+02:00;84
2023-06-29T02:30:00+02:00;84
2023-06-29T03:00:00+02:00;84
2023-06-29T03:30:00+02:00;80
2023-06-29T04:00:00+02:00;240
2023-06-29T04:30:00+02:00;68
2023-06-29T05:00:00+02:00;68
2023-06-29T05:30:00+02:00;66
2023-06-29T06:00:00+02:00;68
2023-06-29T06:30:00+02:00;66
2023-06-29T07:00:00+02:00;72
2023-06-29T07:30:00+02:00;60
2023-06-29T08:00:00+02:00;86
2023-06-29T08:30:00+02:00;108
2023-06-29T09:00:00+02:00;164
2023-06-29T09:30:00+02:00;108
2023-06-29T10:00:00+02:00;330
2023-06-29T10:30:00+02:00;92
2023-06-29T11:00:00+02:00;106
2023-06-29T11:30:00+02:00;338
2023-06-29T12:00:00+02:00;198
2023-06-29T12:30:00+02:00;756
2023-06-29T13:00:00+02:00;164
2023-06-29T13:30:00+02:00;66
2023-06-29T14:00:00+02:00;36
2023-06-29T14:30:00+02:00;46
2023-06-29T15:00:00+02:00;36
2023-06-29T15:30:00+02:00;46
2023-06-29T16:00:00+02:00;34
2023-06-29T16:30:00+02:00;46
2023-06-29T17:00:00+02:00;36
2023-06-29T17:30:00+02:00;46
2023-06-29T18:00:00+02:00;36
2023-06-29T18:30:00+02:00;46
2023-06-29T19:00:00+02:00;36
2023-06-29T19:30:00+02:00;44
2023-06-29T20:00:00+02:00;38
2023-06-29T20:30:00+02:00;42
2023-06-29T21:00:00+02:00;1784
2023-06-29T21:30:00+02:00;602
2023-06-29T22:00:00+02:00;422
2023-06-29T22:30:00+02:00;1106
2023-06-29T23:00:00+02:00;256
2023-06-29T23:30:00+02:00;134
2023-06-30T00:00:00+02:00;748
2023-06-30T00:30:00+02:00;40
2023-06-30T01:00:00+02:00;66
2023-06-30T01:30:00+02:00;212
2023-06-30T02:00:00+02:00;42
2023-06-30T02:30:00+02:00;42
2023-06-30T03:00:00+02:00;36
2023-06-30T03:30:00+02:00;48
2023-06-30T04:00:00+02:00;32
2023-06-30T04:30:00+02:00;212
2023-06-30T05:00:00+02:00;34
2023-06-30T05:30:00+02:00;44
2023-06-30T06:00:00+02:00;34
2023-06-30T06:30:00+02:00;36
2023-06-30T07:00:00+02:00;44
2023-06-30T07:30:00+02:00;36
2023-06-30T08:00:00+02:00;44
2023-06-30T08:30:00+02:00;34
2023-06-30T09:00:00+02:00;36
2023-06-30T09:30:00+02:00;44
2023-06-30T10:00:00+02:00;34
2023-06-30T10:30:00+02:00;44
2023-06-30T11:00:00+02:00;34
2023-06-30T11:30:00+02:00;38
2023-06-30T12:00:00+02:00;40
2023-06-30T12:30:00+02:00;34
2023-06-30T13:00:00+02:00;46
2023-06-30T13:30:00+02:00;32
2023-06-30T14:00:00+02:00;44
2023-06-30T14:30:00+02:00;34
2023-06-30T15:00:00+02:00;38
2023-06-30T15:30:00+02:00;42
2023-06-30T16:00:00+02:00;34
2023-06-30T16:30:00+02:00;42
2023-06-30T17:00:00+02:00;34
2023-06-30T17:30:00+02:00;44
2023-06-30T18:00:00+02:00;34
2023-06-30T18:30:00+02:00;52
2023-06-30T19:00:00+02:00;98
2023-06-30T19:30:00+02:00;750
2023-06-30T20:00:00+02:00;1194
2023-06-30T20:30:00+02:00;772
2023-06-30T21:00:00+02:00;1360
2023-06-30T21:30:00+02:00;408
2023-06-30T22:00:00+02:00;424
2023-06-30T22:30:00+02:00;172
2023-06-30T23:00:00+02:00;536
2023-06-30T23:30:00+02:00;290
2023-07-01T00:00:00+02:00;262
2023-07-01T00:30:00+02:00;100
2023-07-01T01:00:00+02:00;262
2023-07-01T01:30:00+02:00;106
2023-07-01T02:00:00+02:00;92
2023-07-01T02:30:00+02:00;98
2023-07-01T03:00:00+02:00;94
2023-07-01T03:30:00+02:00;90
2023-07-01T04:00:00+02:00;248
2023-07-01T04:30:00+02:00;78
2023-07-01T05:00:00+02:00;86
2023-07-01T05:30:00+02:00;76
2023-07-01T06:00:00+02:00;84
2023-07-01T06:30:00+02:00;74
2023-07-01T07:00:00+02:00;74
2023-07-01T07:30:00+02:00;384
2023-07-01T08:00:00+02:00;106
2023-07-01T08:30:00+02:00;150
2023-07-01T09:00:00+02:00;178
2023-07-01T09:30:00+02:00;206
2023-07-01T10:00:00+02:00;164
2023-07-01T10:30:00+02:00;194
2023-07-01T11:00:00+02:00;200
2023-07-01T11:30:00+02:00;174
2023-07-01T12:00:00+02:00;174
2023-07-01T12:30:00+02:00;158
2023-07-01T13:00:00+02:00;120
2023-07-01T13:30:00+02:00;84
2023-07-01T14:00:00+02:00;84
2023-07-01T14:30:00+02:00;84
2023-07-01T15:00:00+02:00;80
2023-07-01T15:30:00+02:00;78
2023-07-01T16:00:00+02:00;62
2023-07-01T16:30:00+02:00;74
2023-07-01T17:00:00+02:00;64
2023-07-01T17:30:00+02:00;74
2023-07-01T18:00:00+02:00;64
2023-07-01T18:30:00+02:00;70
2023-07-01T19:00:00+02:00;66
2023-07-01T19:30:00+02:00;64
2023-07-01T20:00:00+02:00;74
2023-07-01T20:30:00+02:00;62
2023-07-01T21:00:00+02:00;2110
2023-07-01T21:30:00+02:00;766
2023-07-01T22:00:00+02:00;656
2023-07-01T22:30:00+02:00;410
2023-07-01T23:00:00+02:00;270
2023-07-01T23:30:00+02:00;388
2023-07-02T00:00:00+02:00;320
2023-07-02T00:30:00+02:00;370
2023-07-02T01:00:00+02:00;348
2023-07-02T01:30:00+02:00;174
2023-07-02T02:00:00+02:00;132
2023-07-02T02:30:00+02:00;60
2023-07-02T03:00:00+02:00;242
2023-07-02T03:30:00+02:00;58
2023-07-02T04:00:00+02:00;74
2023-07-02T04:30:00+02:00;258
2023-07-02T05:00:00+02:00;68
2023-07-02T05:30:00+02:00;70
2023-07-02T06:00:00+02:00;58
2023-07-02T06:30:00+02:00;66
2023-07-02T07:00:00+02:00;74
2023-07-02T07:30:00+02:00;56
2023-07-02T08:00:00+02:00;70
2023-07-02T08:30:00+02:00;68
2023-07-02T09:00:00+02:00;68
2023-07-02T09:30:00+02:00;60
2023-07-02T10:00:00+02:00;68
2023-07-02T10:30:00+02:00;76
2023-07-02T11:00:00+02:00;820
2023-07-02T11:30:00+02:00;140
2023-07-02T12:00:00+02:00;132
2023-07-02T12:30:00+02:00;310
2023-07-02T13:00:00+02:00;314
2023-07-02T13:30:00+02:00;302
2023-07-02T14:00:00+02:00;298
2023-07-02T14:30:00+02:00;174
2023-07-02T15:00:00+02:00;124
2023-07-02T15:30:00+02:00;122
2023-07-02T16:00:00+02:00;206
2023-07-02T16:30:00+02:00;510
2023-07-02T17:00:00+02:00;256
2023-07-02T17:30:00+02:00;250
2023-07-02T18:00:00+02:00;758
2023-07-02T18:30:00+02:00;910
2023-07-02T19:00:00+02:00;634
2023-07-02T19:30:00+02:00;126
2023-07-02T20:00:00+02:00;116
2023-07-02T20:30:00+02:00;130
2023-07-02T21:00:00+02:00;2342
2023-07-02T21:30:00+02:00;1054
2023-07-02T22:00:00+02:00;522
2023-07-02T22:30:00+02:00;626
2023-07-02T23:00:00+02:00;626
2023-07-02T23:30:00+02:00;506
2023-07-03T00:00:00+02:00;324
2023-07-03T00:30:00+02:00;260
2023-07-03T01:00:00+02:00;86
2023-07-03T01:30:00+02:00;254
2023-07-03T02:00:00+02:00;78
2023-07-03T02:30:00+02:00;88
2023-07-03T03:00:00+02:00;86
2023-07-03T03:30:00+02:00;82
2023-07-03T04:00:00+02:00;72
2023-07-03T04:30:00+02:00;394
2023-07-03T05:00:00+02:00;70
2023-07-03T05:30:00+02:00;64
2023-07-03T06:00:00+02:00;68
2023-07-03T06:30:00+02:00;74
2023-07-03T07:00:00+02:00;66
2023-07-03T07:30:00+02:00;64
2023-07-03T08:00:00+02:00;84
2023-07-03T08:30:00+02:00;128
2023-07-03T09:00:00+02:00;140
2023-07-03T09:30:00+02:00;150
2023-07-03T10:00:00+02:00;358
2023-07-03T10:30:00+02:00;82
2023-07-03T11:00:00+02:00;108
2023-07-03T11:30:00+02:00;80
2023-07-03T12:00:00+02:00;74
2023-07-03T12:30:00+02:00;202
2023-07-03T13:00:00+02:00;244
2023-07-03T13:30:00+02:00;168
2023-07-03T14:00:00+02:00;178
2023-07-03T14:30:00+02:00;352
2023-07-03T15:00:00+02:00;314
2023-07-03T15:30:00+02:00;320
2023-07-03T16:00:00+02:00;334
2023-07-03T16:30:00+02:00;304
2023-07-03T17:00:00+02:00;196
2023-07-03T17:30:00+02:00;112
2023-07-03T18:00:00+02:00;90
2023-07-03T18:30:00+02:00;78
2023-07-03T19:00:00+02:00;80
2023-07-03T19:30:00+02:00;88
2023-07-03T20:00:00+02:00;78
2023-07-03T20:30:00+02:00;94
2023-07-03T21:00:00+02:00;1470
2023-07-03T21:30:00+02:00;398
2023-07-03T22:00:00+02:00;292
2023-07-03T22:30:00+02:00;276
2023-07-03T23:00:00+02:00;288
2023-07-03T23:30:00+02:00;138
2023-07-04T00:00:00+02:00;312
2023-07-04T00:30:00+02:00;82
2023-07-04T01:00:00+02:00;84
2023-07-04T01:30:00+02:00;88
2023-07-04T02:00:00+02:00;80
2023-07-04T02:30:00+02:00;94
2023-07-04T03:00:00+02:00;254
2023-07-04T03:30:00+02:00;86
2023-07-04T04:00:00+02:00;72
2023-07-04T04:30:00+02:00;248
2023-07-04T05:00:00+02:00;68
2023-07-04T05:30:00+02:00;64
2023-07-04T06:00:00+02:00;74
2023-07-04T06:30:00+02:00;64
2023-07-04T07:00:00+02:00;70
2023-07-04T07:30:00+02:00;64
2023-07-04T08:00:00+02:00;114
2023-07-04T08:30:00+02:00;98
2023-07-04T09:00:00+02:00;70
2023-07-04T09:30:00+02:00;64
2023-07-04T10:00:00+02:00;74
2023-07-04T10:30:00+02:00;64
2023-07-04T11:00:00+02:00;68
2023-07-04T11:30:00+02:00;64
2023-07-04T12:00:00+02:00;74
2023-07-04T12:30:00+02:00;64
2023-07-04T13:00:00+02:00;66
2023-07-04T13:30:00+02:00;72
2023-07-04T14:00:00+02:00;64
2023-07-04T14:30:00+02:00;74
2023-07-04T15:00:00+02:00;58
2023-07-04T15:30:00+02:00;74
2023-07-04T16:00:00+02:00;64
2023-07-04T16:30:00+02:00;74
2023-07-04T17:00:00+02:00;64
2023-07-04T17:30:00+02:00;66
2023-07-04T18:00:00+02:00;72
2023-07-04T18:30:00+02:00;64
2023-07-04T19:00:00+02:00;68
2023-07-04T19:30:00+02:00;66
2023-07-04T20:00:00+02:00;876
2023-07-04T20:30:00+02:00;1896
2023-07-04T21:00:00+02:00;2202
2023-07-04T21:30:00+02:00;646
2023-07-04T22:00:00+02:00;546
2023-07-04T22:30:00+02:00;392
2023-07-04T23:00:00+02:00;294
2023-07-04T23:30:00+02:00;478
2023-07-05T00:00:00+02:00;300
2023-07-05T00:30:00+02:00;268
2023-07-05T01:00:00+02:00;266
2023-07-05T01:30:00+02:00;80
2023-07-05T02:00:00+02:00;90
2023-07-05T02:30:00+02:00;86
2023-07-05T03:00:00+02:00;256
2023-07-05T03:30:00+02:00;92
2023-07-05T04:00:00+02:00;66
2023-07-05T04:30:00+02:00;74
2023-07-05T05:00:00+02:00;66
2023-07-05T05:30:00+02:00;72
2023-07-05T06:00:00+02:00;64
2023-07-05T06:30:00+02:00;68
2023-07-05T07:00:00+02:00;76
2023-07-05T07:30:00+02:00;84
2023-07-05T08:00:00+02:00;202
2023-07-05T08:30:00+02:00;98
2023-07-05T09:00:00+02:00;68
2023-07-05T09:30:00+02:00;66
2023-07-05T10:00:00+02:00;68
2023-07-05T10:30:00+02:00;68
2023-07-05T11:00:00+02:00;64
2023-07-05T11:30:00+02:00;74
2023-07-05T12:00:00+02:00;66
2023-07-05T12:30:00+02:00;68
2023-07-05T13:00:00+02:00;64
2023-07-05T13:30:00+02:00;68
2023-07-05T14:00:00+02:00;64
2023-07-05T14:30:00+02:00;70
2023-07-05T15:00:00+02:00;68
2023-07-05T15:30:00+02:00;70
2023-07-05T16:00:00+02:00;64
2023-07-05T16:30:00+02:00;74
2023-07-05T17:00:00+02:00;66
2023-07-05T17:30:00+02:00;68
2023-07-05T18:00:00+02:00;66
2023-07-05T18:30:00+02:00;66
2023-07-05T19:00:00+02:00;76
2023-07-05T19:30:00+02:00;62
2023-07-05T20:00:00+02:00;74
2023-07-05T20:30:00+02:00;64
2023-07-05T21:00:00+02:00;2200
2023-07-05T21:30:00+02:00;546
2023-07-05T22:00:00+02:00;298
2023-07-05T22:30:00+02:00;288
2023-07-05T23:00:00+02:00;358
2023-07-05T23:30:00+02:00;288
2023-07-06T00:00:00+02:00;256
2023-07-06T00:30:00+02:00;258
2023-07-06T01:00:00+02:00;82
2023-07-06T01:30:00+02:00;92
2023-07-06T02:00:00+02:00;76
2023-07-06T02:30:00+02:00;90
2023-07-06T03:00:00+02:00;256
2023-07-06T03:30:00+02:00;70
2023-07-06T04:00:00+02:00;74
2023-07-06T04:30:00+02:00;254
2023-07-06T05:00:00+02:00;66
2023-07-06T05:30:00+02:00;64
2023-07-06T06:00:00+02:00;70
2023-07-06T06:30:00+02:00;64
2023-07-06T07:00:00+02:00;74
2023-07-06T07:30:00+02:00;64
2023-07-06T08:00:00+02:00;108
2023-07-06T08:30:00+02:00;112
2023-07-06T09:00:00+02:00;68
2023-07-06T09:30:00+02:00;70
2023-07-06T10:00:00+02:00;64
2023-07-06T10:30:00+02:00;70
2023-07-06T11:00:00+02:00;68
2023-07-06T11:30:00+02:00;64
2023-07-06T12:00:00+02:00;76
2023-07-06T12:30:00+02:00;60
2023-07-06T13:00:00+02:00;72
2023-07-06T13:30:00+02:00;130
2023-07-06T14:00:00+02:00;88
2023-07-06T14:30:00+02:00;124
2023-07-06T15:00:00+02:00;118
2023-07-06T15:30:00+02:00;128
2023-07-06T16:00:00+02:00;116
2023-07-06T16:30:00+02:00;124
2023-07-06T17:00:00+02:00;114
2023-07-06T17:30:00+02:00;126
2023-07-06T18:00:00+02:00;116
2023-07-06T18:30:00+02:00;126
2023-07-06T19:00:00+02:00;108
2023-07-06T19:30:00+02:00;128
2023-07-06T20:00:00+02:00;114
2023-07-06T20:30:00+02:00;1034
2023-07-06T21:00:00+02:00;1824
2023-07-06T21:30:00+02:00;848
2023-07-06T22:00:00+02:00;496
2023-07-06T22:30:00+02:00;320
2023-07-06T23:00:00+02:00;494
2023-07-06T23:30:00+02:00;330
2023-07-07T00:00:00+02:00;1038
2023-07-07T00:30:00+02:00;520
2023-07-07T01:00:00+02:00;126
2023-07-07T01:30:00+02:00;736
2023-07-07T02:00:00+02:00;264
2023-07-07T02:30:00+02:00;82
2023-07-07T03:00:00+02:00;88
2023-07-07T03:30:00+02:00;70
2023-07-07T04:00:00+02:00;76
2023-07-07T04:30:00+02:00;240
2023-07-07T05:00:00+02:00;70
2023-07-07T05:30:00+02:00;64
2023-07-07T06:00:00+02:00;68
2023-07-07T06:30:00+02:00;74
2023-07-07T07:00:00+02:00;60
2023-07-07T07:30:00+02:00;98
2023-07-07T08:00:00+02:00;204
2023-07-07T08:30:00+02:00;74
2023-07-07T09:00:00+02:00;70
2023-07-07T09:30:00+02:00;120
2023-07-07T10:00:00+02:00;172
2023-07-07T10:30:00+02:00;118
2023-07-07T11:00:00+02:00;86
2023-07-07T11:30:00+02:00;120
2023-07-07T12:00:00+02:00;130
2023-07-07T12:30:00+02:00;126
2023-07-07T13:00:00+02:00;306
2023-07-07T13:30:00+02:00;122
2023-07-07T14:00:00+02:00;114
2023-07-07T14:30:00+02:00;126
2023-07-07T15:00:00+02:00;114
2023-07-07T15:30:00+02:00;194
2023-07-07T16:00:00+02:00;118
2023-07-07T16:30:00+02:00;128
2023-07-07T17:00:00+02:00;122
2023-07-07T17:30:00+02:00;134
2023-07-07T18:00:00+02:00;124
2023-07-07T18:30:00+02:00;130
2023-07-07T19:00:00+02:00;114
2023-07-07T19:30:00+02:00;676
2023-07-07T20:00:00+02:00;1014
2023-07-07T20:30:00+02:00;752
2023-07-07T21:00:00+02:00;1626
2023-07-07T21:30:00+02:00;488
2023-07-07T22:00:00+02:00;496
2023-07-07T22:30:00+02:00;282
2023-07-07T23:00:00+02:00;328
2023-07-07T23:30:00+02:00;96
2023-07-08T00:00:00+02:00;264
2023-07-08T00:30:00+02:00;82
2023-07-08T01:00:00+02:00;266
2023-07-08T01:30:00+02:00;82
2023-07-08T02:00:00+02:00;90
2023-07-08T02:30:00+02:00;82
2023-07-08T03:00:00+02:00;90
2023-07-08T03:30:00+02:00;82
2023-07-08T04:00:00+02:00;256
2023-07-08T04:30:00+02:00;64
2023-07-08T05:00:00+02:00;74
2023-07-08T05:30:00+02:00;64
2023-07-08T06:00:00+02:00;74
2023-07-08T06:30:00+02:00;64
2023-07-08T07:00:00+02:00;72
2023-07-08T07:30:00+02:00;64
2023-07-08T08:00:00+02:00;74
2023-07-08T08:30:00+02:00;64
2023-07-08T09:00:00+02:00;68
2023-07-08T09:30:00+02:00;70
2023-07-08T10:00:00+02:00;350
2023-07-08T10:30:00+02:00;148
2023-07-08T11:00:00+02:00;144
2023-07-08T11:30:00+02:00;116
2023-07-08T12:00:00+02:00;222
2023-07-08T12:30:00+02:00;1612
2023-07-08T13:00:00+02:00;840
2023-07-08T13:30:00+02:00;548
2023-07-08T14:00:00+02:00;280
2023-07-08T14:30:00+02:00;252
2023-07-08T15:00:00+02:00;182
2023-07-08T15:30:00+02:00;278
2023-07-08T16:00:00+02:00;334
2023-07-08T16:30:00+02:00;334
2023-07-08T17:00:00+02:00;328
2023-07-08T17:30:00+02:00;332
2023-07-08T18:00:00+02:00;358
2023-07-08T18:30:00+02:00;1462
2023-07-08T19:00:00+02:00;764
2023-07-08T19:30:00+02:00;184
2023-07-08T20:00:00+02:00;158
2023-07-08T20:30:00+02:00;126
2023-07-08T21:00:00+02:00;1390
2023-07-08T21:30:00+02:00;472
2023-07-08T22:00:00+02:00;298
2023-07-08T22:30:00+02:00;286
2023-07-08T23:00:00+02:00;288
2023-07-08T23:30:00+02:00;244
2023-07-09T00:00:00+02:00;160
2023-07-09T00:30:00+02:00;344
2023-07-09T01:00:00+02:00;958
2023-07-09T01:30:00+02:00;276
2023-07-09T02:00:00+02:00;112
2023-07-09T02:30:00+02:00;706
2023-07-09T03:00:00+02:00;92
2023-07-09T03:30:00+02:00;90
2023-07-09T04:00:00+02:00;78
2023-07-09T04:30:00+02:00;74
2023-07-09T05:00:00+02:00;74
2023-07-09T05:30:00+02:00;68
2023-07-09T06:00:00+02:00;68
2023-07-09T06:30:00+02:00;72
2023-07-09T07:00:00+02:00;72
2023-07-09T07:30:00+02:00;64
2023-07-09T08:00:00+02:00;74
2023-07-09T08:30:00+02:00;74
2023-07-09T09:00:00+02:00;66
2023-07-09T09:30:00+02:00;72
2023-07-09T10:00:00+02:00;286
2023-07-09T10:30:00+02:00;182
2023-07-09T11:00:00+02:00;154
2023-07-09T11:30:00+02:00;126
2023-07-09T12:00:00+02:00;118
2023-07-09T12:30:00+02:00;96
2023-07-09T13:00:00+02:00;116
2023-07-09T13:30:00+02:00;128
2023-07-09T14:00:00+02:00;300
2023-07-09T14:30:00+02:00;166
2023-07-09T15:00:00+02:00;348
2023-07-09T15:30:00+02:00;324
2023-07-09T16:00:00+02:00;336
2023-07-09T16:30:00+02:00;890
2023-07-09T17:00:00+02:00;1768
2023-07-09T17:30:00+02:00;1216
2023-07-09T18:00:00+02:00;890
2023-07-09T18:30:00+02:00;898
2023-07-09T19:00:00+02:00;942
2023-07-09T19:30:00+02:00;370
2023-07-09T20:00:00+02:00;130
2023-07-09T20:30:00+02:00;122
2023-07-09T21:00:00+02:00;1674
2023-07-09T21:30:00+02:00;358
2023-07-09T22:00:00+02:00;394
2023-07-09T22:30:00+02:00;276
2023-07-09T23:00:00+02:00;290
2023-07-09T23:30:00+02:00;170
2023-07-10T00:00:00+02:00;172
2023-07-10T00:30:00+02:00;92
2023-07-10T01:00:00+02:00;252
2023-07-10T01:30:00+02:00;90
2023-07-10T02:00:00+02:00;84
2023-07-10T02:30:00+02:00;86
2023-07-10T03:00:00+02:00;90
2023-07-10T03:30:00+02:00;82
2023-07-10T04:00:00+02:00;206
2023-07-10T04:30:00+02:00;300
2023-07-10T05:00:00+02:00;74
2023-07-10T05:30:00+02:00;64
2023-07-10T06:00:00+02:00;74
2023-07-10T06:30:00+02:00;66
2023-07-10T07:00:00+02:00;70
2023-07-10T07:30:00+02:00;72
2023-07-10T08:00:00+02:00;336
2023-07-10T08:30:00+02:00;142
2023-07-10T09:00:00+02:00;116
2023-07-10T09:30:00+02:00;102
2023-07-10T10:00:00+02:00;144
2023-07-10T10:30:00+02:00;126
2023-07-10T11:00:00+02:00;116
2023-07-10T11:30:00+02:00;142
2023-07-10T12:00:00+02:00;134
2023-07-10T12:30:00+02:00;134
2023-07-10T13:00:00+02:00;162
2023-07-10T13:30:00+02:00;118
2023-07-10T14:00:00+02:00;126
2023-07-10T14:30:00+02:00;134
2023-07-10T15:00:00+02:00;132
2023-07-10T15:30:00+02:00;146
2023-07-10T16:00:00+02:00;142
2023-07-10T16:30:00+02:00;126
2023-07-10T17:00:00+02:00;120
